3531,Osage Liquors,A,"508 Main St
Osage, IA 504610000
(43.28403242300004, -92.81398085399996)",
3533,The Liquor Shoppe,I,"5255 Jersey Ridge Rd
Davenport, IA 528070000
(41.57383073300008, -90.54158432299994)",
3534,A. V. Liquor,A,"207 S Hilltop Ave
Alta Vista, IA 506030158
(43.19635990900008, -92.41189787599995)",
3536,Geno's Liquor,A,"111 S Commercial Ave
Eagle Grove, IA 505330000
(42.66361854300004, -93.90450842999996)",
3537,Gooter's Drive-thru,I,"501 Sherman
Ackley, IA 506010000
(42.55674671000003, -93.05602110599995)",
3539,Eckles Grocery,I,"524 Main
Griswold, IA 515350000
(41.234702672000026, -95.14162007999994)",
3540,Super Target T-0533 / Davenport,A,"5225 Elmore Ave
Davenport, IA 528070000
(41.57140863600006, -90.52790328099996)",
3541,Spice-n-ice Liquor Store,I,"123 N Lawler
Postville, IA 521620000
(43.08610958500003, -91.56831351199997)",
3542,Chuck's Sportsmans Beverage,A,"244 W 4th St
St Ansgar, IA 504720000
(43.378451547000054, -92.92130092599996)",
3543,Pronto Market,I,"101 Main St
Kingsley, IA 510280000
(42.58699188800006, -95.96729101199998)",
3544,Andy's,I,"2090 Chatburn Ave
Harlan, IA 515370000
(41.646098391000066, -95.33797120599996)",
3545,Jd Spirits Inc,I,"1023 9th St
Onawa, IA 510400000
(42.02586051800006, -96.09585345799997)",
3546,Pac N Save / Carroll,I,"823 Plaza Drive
Carroll, IA 514010000
(42.064377842000056, -94.85600052899997)",
3547,Food Pride,I,"103 South K Ave
Vinton, IA 523490000
(42.170009821000065, -92.03750768699996)",
3548,Daughertys Market,I,"804 S 8th St
Adel, IA 500030000
(41.61047183800008, -94.01698856399997)",
3549,Quicker Liquor Store,A,"1414 48th St
Fort Madison, IA 526270000
(40.62421915700003, -91.37316421599996)",
3551,Wagon Wheel Liquor,I,"120 Main St Basement
Alta, IA 510020000
(42.67379088700005, -95.30416786599994)",
3552,M-d Liquor and General Store,I,"111 Sw Main St
Melcher, IA 501630000
(41.22306361500006, -93.24181698499996)",
3554,Dick's Beverage Depot,I,"102 N Main
Tripoli, IA 506760000
(42.809959486000025, -92.25822842099996)",
3555,"Fort Madison Spirits, LLC",I,"1501 39th Street
Fort Madison, IA 526270000
(40.62354046300004, -91.36315664799997)",
3561,Bancroft Liquor Store,I,"107 N Portland Po Box 142
Bancroft, IA 505170000
(43.293549118000044, -94.21802817999998)",
3562,Wal-Mart 0797 / W Burlington,A,"324 West Agency Rd
West Burlington, IA 526550000
(40.81306800600004, -91.15901562699997)",
3563,Wal-Mart 0559 / Muscatine,A,"3003 North Hwy 61
Muscatine, IA 527610000
(41.45693635200007, -91.02256288499996)",
3564,Mel's Spirits,I,"55 South Dubuque
North Liberty, IA 523170000
(41.744416837000074, -91.59217957299995)",
3565,Hartig Drug Store #10,A,"701 Mormon Trek Blvd
Iowa City, IA 522460000
(41.65198194200008, -91.57408759599997)",
3566,T and R Food Pride,I,"800 Ford Lane
Center Point, IA 522130000
(42.17769208400006, -91.77609066399998)",
3567,Jubilee Foods / Polk City,I,"400 West Bridge Road
Polk City, IA 502260000
(41.76433785300003, -93.71725881299994)",
3569,Katy Did General Store,I,"419 Merrill St
Bussey, IA 500440000
(41.20475141000003, -92.88670712099997)",
3570,"Adams Supermarket, Inc.",I,"1010 E Mitchell Ave
Waterloo, IA 507020000
(42.476621641000065, -92.34269989599994)",
3573,Quik Shop Foods / four M In,A,"405 S Madison
Ottumwa, IA 525010000
(40.99901149200008, -92.41045637199994)",
3574,"S and S Food Store, Inc.",I,"706 Hwy 20 Box 456
Parkersburg, IA 506650000
(42.57679281500003, -92.79059614699997)",
3575,Partytime Liquor,I,"501 Se Kent
Greenfield, IA 508490000
(41.30321901700006, -94.45436722899996)",
3576,Liquor Store / Hartley,A,"10 3rd St Nw
Hartley, IA 513460000
(43.18485087200003, -95.47725110299996)",
3577,Quinn's Liquor And Wine Store,I,"300 E Main
Cherokee, IA 510120000
(42.74960839400006, -95.54652203299997)",
3578,The Pop Shop,I,"112 E Michigan Ave
George, IA 512370000
(43.34366646400008, -96.00151038399997)",
3579,Winterset Iga,I,"224 Hwy 92 East
Winterset, IA 502730000
(41.34466961600003, -94.00840228999994)",
3580,Rumrunner Liquors,I,"301 N 2nd St
Wapello, IA 526530000
(41.18179565200006, -91.18539182799998)",
3581,Charlies Liquor,I,"104 N Main
Clarksville, IA 506190000
(42.78500912800007, -92.66778279399995)",
3582,Korthouse Liquor,A,"102 W 1st St
Leon, IA 501440000
(40.739521213000046, -93.74709281299994)",
3583,Mac's Liquor And Videos,I,"220 East Jefferson
Corydon, IA 500600000
(40.75713110500004, -93.31689840399997)",
3584,L and M Beverage,A,"1011 S Frederick M/a Po Bx 572
Oelwein, IA 506620000
(42.66370753900003, -91.91353007199996)",
3585,Jamboree Foods,I,"136 W 3rd
Odebolt, IA 514580000
(42.311036440000066, -95.25152932799995)",
3587,County Market #321,A,"2122 Main St
Keokuk, IA 526320000
(40.40879891900005, -91.39689200299995)",
3588,Albertson's #2262 / Urbandale,I,"3799 86th St
Urbandale, IA 503220000
(41.629073660000074, -93.73651076099998)",
3589,Albertson's #2260 / Army Post / DSM,I,"100 Army Post Rd
Des Moines, IA 503150000
(41.52636363500005, -93.61656126999998)",
3590,Albertson's #2261 / East 33RD ST / D,I,"3400 East 33rd St
Des Moines, IA 503170000
(41.626627547000055, -93.55156466899996)",
3591,Ackley Super Foods,A,"526 Main St
Ackley, IA 506010000
(42.55411259300007, -93.05528825499994)",
3592,Wal-Mart 0886 / Fort Dodge,A,"3036 1st Ave South
Fort Dodge, IA 505010000
(42.50533650400007, -94.15566092599994)",
3594,Discount Liquor and Smoke Shop,I,"205-09 Oak Street
Red Oak, IA 515660000
(41.01672958800003, -95.23299232599999)",
3595,Hi Way 20 Liquors Ltd.,I,"1724 5th Ave South
Fort Dodge, IA 505015045
(42.501106478000054, -94.17390039499998)",
3596,Laddy's Bar And Grill,I,"204 Main St
Chester, IA 521340000
(43.49114240400007, -92.36121936999996)",
3597,Liquor Depot / Muscatine,I,"1700 Park Ave
Muscatine, IA 527610000
(41.44463228600006, -91.03056663399997)",
3598,One Stop,I,"2344 Camanche Ave
Clinton, IA 527320000
(41.82242989800005, -90.21216021999999)",
3599,Eire Wine and Spirits,I,"129 N 13th St
Centerville, IA 525440000
(40.73285298700006, -92.87325283299998)",
3600,Highway 52 Videos Plus,I,"631 South Hwy 52 Po Box 760
Guttenberg, IA 520520000
(42.77933874900003, -91.10047326699998)",
3601,World Of Spirits,I,"5255 Jersey Ridge Rd
Davenport, IA 528070000
(41.57383073300008, -90.54158432299994)",
3602,Liquor Connection,I,"312 Main St
Manning, IA 514550000
(41.90895610200005, -95.06509390799994)",
3603,Lake Liquors,I,"910 North 8 St West
Clear Lake, IA 504280000
(43.14276036800004, -93.39661256499994)",
3604,"M J Liquors, Inc.",I,"Hwy V77, 2141 P Ave
Williamsburg, IA 523160000
(41.66067158300007, -92.00812733199996)",
3605,Liquor Depot Of Dubuque,I,"1620 Jfk Rd
Dubuque, IA 520020000
(42.49862648900006, -90.72106808499996)",
3606,Scotty's Liquor Store,A,"804 G Ave
Grundy Center, IA 506380000
(42.36148218500006, -92.77425132899998)",
3607,Garner Wine and Spirits,I,"135 Cottonwood Dr
Garner, IA 504380000
(43.10496088800005, -93.60304978399995)",
3608,Direct Liquor Service,I,"3056 Indian Ave
Hull, IA 512390000
(43.20556894500004, -96.09803242299995)",
3609,Tillie's Tap,I,"711 1st St
Keosauqua, IA 525650000
(40.73052291600004, -91.96186268999998)",
3610,Cheers Package Liquor,I,"Pioneer Mall
Sergeant Bluff, IA 510540000
(42.400310096000055, -96.36270739499997)",
3611,Logan Super Foods,A,"403 E 6th
Logan, IA 515460000
(41.644087659000036, -95.78607055799995)",
3612,B and C Liquor / Maquoketa,A,"509 E Platt
Maquoketa, IA 520600000
(42.069193228000074, -90.65969090499999)",
3613,J.r.'s Wine and Spirits L.l,I,"111 S Olive Street
Maquoketa, IA 520600000
(42.06865972200006, -90.66428389999999)",
3614,Ida Grove Food Pride,A,"200 Oak Grove Dr
Ida Grove, IA 514450000
(42.34948394300005, -95.47214624099996)",
3615,Emmetsburg Food Pride,A,"1307 S Broadway
Emmetsburg, IA 505360000
(43.10760947600005, -94.67890299999999)",
3616,Laurens Food Pride,A,"410 W Main St
Laurens, IA 505540000
(42.846736865000025, -94.85323044399996)",
3617,Kwik Stop,I,"1761 Independence Ave
Waterloo, IA 507070000
(42.49843664100007, -92.30251061099995)",
3618,Wal-Mart 2716 / Cedar Rapids,A,"3601 29th Ave Sw
Cedar Rapids, IA 524040000
(41.94918307700004, -91.71883032399995)",
3619,Liquor Depot Of Muscatine,I,"1700 Park Ave
Muscatine, IA 527610000
(41.44463228600006, -91.03056663399997)",
3620,Liquor Depot Of Burlington,I,"110 S Roosevelt
Burlington, IA 526010000
(40.809400063000055, -91.14115457699995)",
3622,Wal-Mart 1415 / Spirit Lake,A,"2600 Hwy 71
Spirit Lake, IA 513600000
(43.41569272600003, -95.12645843299998)",Po 317
3623,Shortstop Liquor Store,I,"123 E Lincoln Hwy
Missouri Valley, IA 515550000
(41.55703968200004, -95.88214781599999)",
3624,Wal-Mart 0748 / Newton,A,"300 Iowa Speedway Dr
Newton, IA 502080000
(41.69695113700004, -93.01445101899998)",
3625,Wal-Mart 0892 / Ankeny,A,"1002 Se National Dr
Ankeny, IA 500210000
(41.70489818000004, -93.58242031199995)",
3626,Wal-Mart 2714 / Spencer,A,"500 11th St
Spencer, IA 513010000
(43.14860243600003, -95.15207012399998)",
3627,Main Street Liquors,I,"316 Main St
Manning, IA 514550000
(41.908580123000036, -95.06510395799995)",
3628,Wal-Mart 1528 / Cedar Rapids,A,"2645 Blairs Ferry Rd Ne
Cedar Rapids, IA 524020000
(42.034703129000036, -91.68191121399997)",
3629,Wal-Mart 1965 / Council Bluffs,A,"3200 Manawa Dr
Council Bluffs, IA 515030000
(41.22811138700007, -95.84752219399996)",
3630,Downtown Texaco / Harlan Liquor,I,"618 Durant
Harlan, IA 515370000
(41.65681806900005, -95.31860019599998)",
3631,Audubon Food Pride,A,"104 Market St Po Box 206
Audubon, IA 500250000
(41.72333929800004, -94.93642403899997)",
3632,Wal-Mart 2004 / Dubuque,A,"4200 Dodge St
Dubuque, IA 520030000
(42.489005527000074, -90.73696702699999)",
3633,The Beverage Outlet Of Davenport,I,"3690 West 83rd St Ste D
Davenport, IA 528060000
(41.603649923000035, -90.62600048099995)",
3634,Cork and Bottle / Oskaloosa,I,"309 A Ave West
Oskaloosa, IA 525770000
(41.296257566000065, -92.64815021699997)",
3635,Clark's Food Mart / Ogden,A,"302 West Walnut St
Ogden, IA 502120000
(42.03901266300005, -94.03094024699999)",
3636,Eagle Foods #093 Davenport,I,"2826 West Locust St
Davenport, IA 528040000
(41.53821123200004, -90.61799491699998)",
3637,Liquor Lodge,I,"105 N Western
Lake Mills, IA 504500000
(43.41986916500008, -93.53634862899997)",
3638,Food Pride / Waterloo,I,"2834 Ansborough Ave
Waterloo, IA 507010000
(42.47173827100005, -92.37669797099994)",
3639,Lakeside Casino and Resort,I,"777 Casino Dr
Osceola, IA 502130000
(41.03928970800007, -93.79886552599999)",
3640,Oasis Wine and Spirits / De,I,"1401 Buchanan St
Des Moines, IA 503160000
(41.59842244300006, -93.60120144199999)",
3641,Main Street Market,I,"735 Main St
Anita, IA 500200000
(41.44489615900005, -94.76536434599996)",
3642,Fraise Foods / Sonny's Supermarket,I,"327 5th St
West Point, IA 526560000
(40.718009135000045, -91.45239741799998)",
3643,East Side Liquor,I,"521 Dane St
Waterloo, IA 507030000
(42.507676788000026, -92.33343094099996)",
3644,Wal-Mart 2764 / Altoona,A,"3501 8th St Sw
Altoona, IA 500090000
(41.644217867000066, -93.50465050799994)",
3645,Wal-Mart 1764 / Windsor Heights,A,"1001 73rd St
Windsor Heights, IA 503110000
(41.596511219000035, -93.71855183499997)",
3646,Calhoun St Spirits,I,"316 N Calhoun St
West Liberty, IA 527760000
(41.57058936400006, -91.26335406299995)",
3647,Wal-Mart 2889 / Clinton,A,"2715 South 25th St
Clinton, IA 527320000
(41.817266053000026, -90.24435493999994)",
3648,Fairbank Food Center,A,"102 4th St North Box 434
Fairbank, IA 506290000
(42.63963034100004, -92.04737813299994)",
3649,Cub Foods / Sioux City,I,"1732 Hamilton Blvd
Sioux City, IA 511033054
(42.508800036000025, -96.41660685499994)",
3650,"Spirits, Stogies and Stuff",A,"118 South Main St.
Holstein, IA 510250000
(42.48868948900008, -95.54472282699999)",
3651,Wal-Mart 1491 / Indianola,A,"1500 North Jefferson
Indianola, IA 501250000
(41.372940769000024, -93.55835375399994)",
3652,Discount Liquors Of Ida Grove,A,"604 W 2nd
Ida Grove, IA 514450000
(42.34512061000004, -95.47276242199996)",
3653,Laredo Liquor Store,I,"217 Main St
Columbus Junction, IA 526380000
(41.27984831500004, -91.36048532499996)",
3654,The Beverage Shop / Belmond,A,"207 E Main St
Belmond, IA 504210000
(42.84592681100003, -93.61523153699994)",
3655,M and M Liquor Store,A,"2763 Floyd Blvd
Sioux City, IA 511040000
(42.518742151000026, -96.38105127299997)",
3656,Target Store T-1767 / Ankeny,A,"2135 Se Delaware Ave
Ankeny, IA 500210000
(41.70846910100005, -93.58104333599994)",
3657,Sportsmans Short Stop / Rock Rapids,I,"119 S Story St
Rock Rapids, IA 512460000
(43.43104975500006, -96.16811881199999)",
3658,Denver Drug,I,"340 S State St Po Box 120
Denver, IA 506220000
(42.67096864600006, -92.33726958999995)",
3659,Wolfie's Jack and Jill,I,"306 W Main St, Po Box 178
State Center, IA 502470000
(42.016003899000054, -93.16775556899995)",
3660,Wal-Mart 2935 / Knoxville,A,"814 W Bell Ave
Knoxville, IA 501380000
(41.30612340300007, -93.10668117599994)",
3661,Aajaxxx Liquor Store,I,"Po Box 929 107 S Linn
Iowa City, IA 522400929
(41.65995306100007, -91.53169723799994)",
3662,Eagle Foods #130 / Dubuque,I,"1800 Elm St
Dubuque, IA 520010000
(42.51076605600008, -90.66558021699996)",
3663,Wal-Mart 1496 / Waterloo,A,"1334 Flammang Dr
Waterloo, IA 507020000
(42.460203930000034, -92.33075303799995)",
3664,Shade Tree Liquors,A,"90 10th St S
Northwood, IA 504590000
(43.443225246000054, -93.21830107799997)",
3666,Target Store T-1771 / Cedar Rapids,A,"3400 Edgewood Rd Sw
Cedar Rapids, IA 524040000
(41.94347006400005, -91.71604756299996)",
3667,Jim's Foods,I,"205 W Mckinley
Jefferson, IA 501290000
(42.02146341100007, -94.37649112699995)",
3668,Warehouse Liquor,I,"208 West 2nd St
Sumner, IA 506740000
(42.848416892000046, -92.09989107199999)",
3669,Bar and Beverage Supply Co.,I,"132 Se Shurfine Dr
Ankeny, IA 500210000
(41.71197089000003, -93.59870720299995)",
3670,Wal-Mart 2827 / Coralville,A,"2801 Commerce Dr
Coralville, IA 522410000
(41.69571795100006, -91.61217281399996)",
3671,V's Liquor Express,I,"1626 12th Ave S
Clinton, IA 527320000
(41.83274324400003, -90.22435093599995)",
3672,Eagle Food Center #005 / Davenport,I,"405 E Locust St
Davenport, IA 528030000
(41.53824366100008, -90.56873093099995)",
3673,Eagle Foods Davenport,I,"902 W Kimberly
Davenport, IA 528060000
(41.56019808600007, -90.58427060299994)",
3674,"Reno''s Market, Inc.",I,"100 Main St
Fredericksburg, IA 506300000
(42.96508196900004, -92.19958073299995)",
3675,Spirit Galley,I,"409 S Ankeny Blvd
Ankeny, IA 500210000
(41.727259666000066, -93.60038820499994)",
3676,T and M Foods,A,"107 E Traer
Greene, IA 506360000
(42.89592431900007, -92.80181621499997)",
3677,Barb's Service,A,"1290 Hwy 18
Everly, IA 513380000
(43.183766621000075, -95.32981996399997)",
3678,"Smoke Shop, The",A,"1918 Se 14th St
Des Moines, IA 503200000
(41.57128988000005, -93.59694742899995)",
3679,FRANKLIN STREET FLORAL & GIFT,A,"103 Franklin St
Monona, IA 521590000
(43.055096079000066, -91.39004015799998)",
3680,Int'l Market And Spanish,I,"607 Pearl St, Po Box 3804
Sioux City, IA 511020000
(42.49646941700007, -96.40789712699996)",
3681,No Frills Supermarkets / Denison,I,"501 Highway 39 North
Denison, IA 514420000
(42.021971363000034, -95.36852733099994)",
3682,Jumbo's,A,"110 E Main St
Wesley, IA 504830000
(43.088293915000065, -93.99145084299994)",
3683,Eagle Food Center #234 / Clinton,I,"1015 13th Ave North
Clinton, IA 527320000
(41.85929761500006, -90.20838402099997)",
3684,Liquor Island,I,"901 E Euclid
Des Moines, IA 503160000
(41.62769299400003, -93.60566068399999)",
3685,T.j.'s Town and Country Mar,I,"602 8th St
Wellsburg, IA 506800000
(42.43010540800003, -92.92380578899997)",
3686,Thunder Road Liquor,I,"301 N Second St
Wapello, IA 526530000
(41.18179565200006, -91.18539182799998)",
3687,Buche Foods,I,"819 North Grand
Spencer, IA 513010000
(43.14659055200008, -95.14517602099994)",
3688,Fredericksburg Food Center,A,"100 W Main St
Fredericksburg, IA 506300000
(42.96508196900004, -92.19958073299995)",
3689,Eagle Foods #157 / Iowa City,I,"600 North Dodge St
Iowa City, IA 522450000
(41.66824063900003, -91.52562377499999)",
3690,Target Store T-1792 / Waterloo,A,"1501 E San Marnan
Waterloo, IA 507020000
(42.46461371200007, -92.32520710599994)",
3691,Target Store T-1791 / Urbandale,A,"11148 Plum Dr
Urbandale, IA 503220000
(41.64726242900008, -93.76970533799994)",
3692,Wilkie Liquors,A,"724 1st St E
Mt Vernon, IA 523140000
(41.91830538100004, -91.41044168499997)",
3693,Quick Mart / Davenport,I,"3107 N Brady St
Davenport, IA 528030000
(41.55223812400004, -90.56964814699995)",
3694,Rick's Food Center,I,"621 Hwy 71
Sioux Rapids, IA 505850000
(42.88885276500008, -95.15264395999998)",
3695,Mrs. B's Liquor,A,"623 S Marion St
Remsen, IA 510500000
(42.809837634000075, -95.97697265399995)",
3696,Wal-Mart 1723 / Des Moines,A,"5101 Se 14th St
Des Moines, IA 503150000
(41.53809085300003, -93.63537463799997)",
3697,Oky Doky #2 / Dubuque,A,"51 W 32nd St Po Box 300
Dubuque, IA 520040300
(42.52722378500005, -90.68335357799998)",
3698,Ingersoll Wine Merchants,A,"1300 50th St
West Des Moines, IA 502660000
(41.59079001600003, -93.77115715999997)",
3699,Express Mart Liquor and Foo,I,"1309 Lafayette St
Waterloo, IA 507030000
(42.49410636600004, -92.32727429999994)",
3700,Avoca Liquor,A,"158 South Elm
Avoca, IA 515210000
(41.47628085900004, -95.33946686699994)",
3701,Sir Quick Stop,I,"4538 Lower Beaver Rd
Des Moines, IA 503100000
(41.63866963000004, -93.66589736799995)",
3702,Schares Food Mart,I,"1314 7th St, Po Box 548
Jesup, IA 506480548
(42.46945790500007, -92.06228750799994)",
3703,Lena's Liquors,I,"1544 Superior
Webster City, IA 505950000
(42.462415632000045, -93.81583258599994)",
3704,Celtics Beverage Company,A,"1122 Broadway
Emmetsburg, IA 505360000
(43.10936954500005, -94.67884296199998)",
3705,Liquor Locker,A,"507 1st Ave #100
Rock Rapids, IA 512460000
(43.43186091100006, -96.17157696499999)",
3706,Garner Wine and Spirits,I,"135 Cottonwood Dr
Garner, IA 504380000
(43.10496088800005, -93.60304978399995)",
3707,Target Store T-1768 / Cedar Rapids,A,"1030 Blairs Ferry Rd Ne
Cedar Rapids, IA 524020000
(42.035228569000026, -91.65086067599998)",
3708,Metro Wine Spirits & Tobacco,I,"3418 W Broadway Suite D
Council Bluffs, IA 515010000
(41.26198755300004, -95.90006118899998)",
3709,Kum & Go #610 / Ottumwa,I,"1805 W 2nd
Ottumwa, IA 525010000
(41.036494067000035, -92.43507026299994)",
3710,New York Dollar Store,A,"219 Main St
Columbus Junction, IA 527380000
(41.27955063200005, -91.36048450699997)",
3711,Pronto Market / Storm Lake,I,"6087 1/2 St Hwy 110 S
Storm Lake, IA 505880000
(42.63490417700007, -95.23928977399999)",
3712,Monte Spirits,A,"109 N 4th St
Montezuma, IA 501710000
(41.58551939800003, -92.52363867399998)",
3713,Wal-Mart 0810 / Mason City,A,"4151 4th St Sw
Mason City, IA 504010000
(43.14818185400003, -93.26371068499998)",
3714,Coon Rapids Country Store,I,"Highway 141 M/a Po Box 136
Coon Rapids, IA 500580000
(41.875014263000025, -94.67822814099998)",
3715,Kimberly Mart / Davenport,A,"1714 E Kimberly Rd
Davenport, IA 528070000
(41.55700857000005, -90.55066084699996)",
3716,Deano's,I,"112 E Michigan Ave
George, IA 512370000
(43.34366646400008, -96.00151038399997)",
3717,The Liquor Stop / Sumner,A,"201 W 1st St
Sumner, IA 506740000
(42.847431691000054, -92.09934028199996)",
3718,Abc Redemption and Liquor,I,"216 N Main
Hazleton, IA 506410000
(42.61797397700008, -91.90558509899995)",
3719,Wal-Mart 0581 / Marshalltown,A,"2802 S Center St
Marshalltown, IA 501580000
(42.01281576000008, -92.91241335499996)",
3720,Twin Town Liquor,I,"104 Hwy 30 W
Toledo, IA 523420000
(41.98597658800003, -92.57941891099995)",
3721,Wal-Mart 0913 / Decorah,A,"1798 Old Stage Rd
Decorah, IA 521010000
(43.29016371400007, -91.75298741399996)",
3722,Wal-Mart 1361 / Sioux City,A,"3400 Singing Hills Blvd
Sioux City, IA 511060000
(42.43603251400003, -96.36443536899998)",
3723,J D Spirits Liquor,A,"1023 9th St
Onawa, IA 510400000
(42.02586051800006, -96.09585345799997)",
3724,"Outlet Cigarette, Beer and",I,"4538 Lower Beaver Rd
Des Moines, IA 503100000
(41.63866963000004, -93.66589736799995)",
3725,Armstrong Liquor Store,A,"101 6th St
Armstrong, IA 505140000
(43.39961320200007, -94.48024373399994)",
3726,Wal-Mart 1285 / Ottumwa,A,"1940 Venture Dr
Ottumwa, IA 525010000
(41.01459379900007, -92.45648311599996)",
3727,The Market / Grimes,I,"204 Sw First St
Grimes, IA 501110000
(41.68835256500006, -93.79323026999998)",
3728,Brewski's Beverage,A,"726 Creek Top
Council Bluffs, IA 515030000
(41.26233784600004, -95.85479034099995)",
3729,"La Cruz, Inc.",I,"3900 Ne 14th St #1
Des Moines, IA 503130000
(41.63136992500006, -93.63692785099994)",
3730,Blinkinstop Discount Liquor,I,"630 N 3rd St
Clinton, IA 527320000
(41.850745360000076, -90.18991313699996)",
3731,Wal-Mart 1241 / Davenport,A,"5811 Elmore Ave
Davenport, IA 528070000
(41.581880573000035, -90.52901408099996)",
3732,North Scott Foods,A,"425 E Leclaire Rd
Eldridge, IA 527480000
(41.65467367200006, -90.57727049099998)",
3733,La Tapatia,I,"1440 Des Moines St
Des Moines, IA 503160000
(41.59471849300007, -93.59725497199997)",
3734,"Shortee''s Pit Stop, Inc.",A,"215 S Rerick Ave
Primghar, IA 512450000
(43.086165712000025, -95.62427183999995)",
3735,C B Liquor,A,"1202 A Ave East
Oskaloosa, IA 525770000
(41.29624258600006, -92.63154237899994)",
3736,City Lounge,A,"414 S 3rd Ave
Villisca, IA 508640000
(40.92803208500004, -94.97734732699996)",
3737,East Side Liquor,I,"521 Dane St
Waterloo, IA 507030000
(42.507676788000026, -92.33343094099996)",
3738,Hartig Drug Company #4 / Dubuque,A,"2225 Central Ave
Dubuque, IA 520010000
(42.51409154100003, -90.67169883399998)",
3739,Quick Mart / Hiawatha,I,"655 Robins Rd
Hiawatha, IA 522330000
(42.04438921000008, -91.67295337599995)",
3740,Hometown Foods / Waterloo,A,"1010 E Mitchell Ave
Waterloo, IA 507020000
(42.476621641000065, -92.34269989599994)",
3741,Spencer Jubilee,I,"819 Grand
Spencer, IA 513010000
(43.145933452000065, -95.14509174199998)",
3742,Wal-Mart 1625 / Lemars,A,"1111 Holton Dr
Lemars, IA 510310000
(42.78088050200006, -96.18534427299994)",
3743,Top Value Foods,I,"801 University
Des Moines, IA 503140000
(41.60083791400007, -93.62848969199996)",
3744,Payless Foods / Dyersville,A,"733 16th Ave Se
Dyersville, IA 520400000
(42.47018269000006, -91.11581705199995)",
3745,Dick's Liquor,I,"4812 Sw 9th St
Des Moines, IA 503150000
(41.53991950000005, -93.62577548799999)",
3746,Lakes Liquor / Spirit Lake,I,"1801 Erie Ave
Spirit Lake, IA 513600000
(43.42230969700006, -95.09728257999996)",
3747,T-n-t Liquor,A,"110 South Main
Sigourney, IA 525910000
(41.333550830000036, -92.20522134099997)",
3748,"Capone''s River House, Llc",I,"200 N Riverview
Bellevue, IA 520310000
(42.259675783000034, -90.42349272099995)",
3749,Wal-Mart 1526 / Storm Lake,A,"1831 Lake Ave Nw
Storm Lake, IA 505880000
(42.66401953700006, -95.20069295899998)",
3750,The Filling Station,I,"3153 Jopine Place
Missouri Valley, IA 515550000
(41.54931797900008, -95.91203745299998)",
3751,Liquor House / Iowa City,I,"425 S Gilbert St
Iowa City, IA 522400000
(41.65620044600007, -91.53030780099994)",
3752,D and S Foods,I,"111 N Wapello St
Mediapolis, IA 526370000
(41.00812263600005, -91.17007549799996)",
3753,Loess Hills Liquor,I,"117 E Erie St
Missouri Valley, IA 515551530
(41.55639786100005, -95.89359112599999)",
3754,Marshall's Liquor,I,"810 Sw 7th
Sioux City, IA 511030000
(42.49981030300006, -96.42093775699999)",
3755,Spirit Boulevard,I,"1802 Se Delaware Ste 112
Ankeny, IA 500210000
(41.71210109400005, -93.58124728899998)",
3756,Main Street Liquors / Manning,A,"32627 Concord Ave
Manning, IA 514550000
(41.883929358000046, -95.05395793599996)",
3757,Wal-Mart 3590 / Sioux City,A,"3101 Floyd Blvd
Sioux City, IA 511080000
(42.531837834000044, -96.37202775399999)",
3758,Kwik Stop,I,"1761 Independence Ave
Waterloo, IA 507070000
(42.49843664100007, -92.30251061099995)",
3759,"Liquor Box, The / Clinton",I,"630 N 3rd St
Clinton, IA 527320000
(41.850745360000076, -90.18991313699996)",
3760,Brady Mart / Davenport,I,"3107 N Brady St
Davenport, IA 528030000
(41.55223812400004, -90.56964814699995)",
3761,Cheese's Food Center,A,"200 N Walnut St
Lenox, IA 508510000
(40.88272393300008, -94.56040116699995)",
3762,Wine and Spirits Gallery,A,"7690 Hickman Rd
Windsor Heights, IA 503220000
(41.61448420800008, -93.72235083099997)",
3763,Main Street Liquors / Hawarden,A,"911 Central Ave
Hawarden, IA 510230000
(42.996129050000036, -96.48527861999997)",
3764,Keota Eagle Foods,I,"217 East Broadway Ave
Keota, IA 522480000
(41.363888443000064, -91.95277003499996)",
3765,Lafayette Liquor,I,"1309 Lafayette St
Waterloo, IA 507020000
(42.494107659000065, -92.32724495399998)",
3766,Kolby's Liquor Store,A,"419 W Milwaukee
New Hampton, IA 506590000
(43.066776600000026, -92.32299933399997)",
3767,Quick Mart / Davenport,I,"401 E Locust St
Davenport, IA 528030000
(41.53824366100008, -90.56947991399994)",
3768,Triple J. Mart,I,"246 S Main-po Box 697
Fayette, IA 521420000
(42.84270573600003, -91.80218716899998)",
3769,Wal-Mart 0753 / Cedar Fall,A,"525 Brandilynn Blvd
Cedar Falls, IA 506130000
(42.48505634400004, -92.44114970199996)",
3770,To Your Health,I,"411 2nd St., Hwy 6 W
Coralville, IA 522410000
(41.671357561000036, -91.57326256199997)",
3771,Black Hawk Liquor,I,"521 Dane St
Waterloo, IA 507030000
(42.507676788000026, -92.33343094099996)",
3772,Shop N Save #1 / Mlk Pkwy,A,"2127 M L King Jr Pkwy
Des Moines, IA 503140000
(41.613649647000045, -93.64584868999998)",
3773,Benz Distributing,A,"501 7th Ave Se
Cedar Rapids, IA 524010000
(41.975795025000025, -91.65975629199994)",
3774,Eagle Country Market / Dubuque,A,"1800 Elm St
Dubuque, IA 520010000
(42.51076605600008, -90.66558021699996)",
3775,Eagle Country Market / Clinton,I,"1015 13th Ave N
Clinton, IA 527320000
(41.85929761500006, -90.20838402099997)",
